parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,sensor_ok,mill_id,crop_type,sowing_date,area_hectares
PARCEL_017,2026-01-25,0.357,19.9,2.3,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,2026-01-21,0.181,28.0,6.8,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_003,2026-05-14,0.458,24.8,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_006,2026-02-13,0.245,22.7,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_011,2026-02-18,0.217,19.1,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_004,2026-03-12,0.867,21.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_012,2026-03-16,0.352,22.6,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_006,2026-01-11,0.208,17.8,1.4,ERROR,False,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,2026-05-22,0.454,24.7,7.8,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_011,2026-01-19,0.232,24.9,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,2026-02-15,0.238,26.3,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_025,2026-03-09,0.907,21.2,2.6,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,2026-05-12,0.557,26.9,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_018,2026-03-22,0.608,31.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_025,2026-05-02,0.649,31.9,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_004,2026-03-09,0.693,19.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_015,2026-01-15,0.5,23.9,0.4,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_010,2026-02-27,0.694,24.6,0.4,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_008,2026-02-12,0.375,22.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_020,2026-03-10,0.248,23.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_018,2026-03-13,0.719,26.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,2026-05-03,0.421,27.3,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_007,2026-05-30,0.636,33.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_003,2026-03-29,0.484,29.1,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_024,2026-01-13,0.201,16.0,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,2026-01-21,0.05,20.8,2.5,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_024,2026-05-28,0.536,16.4,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_006,2026-01-06,0.163,17.8,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_023,2026-05-09,0.67,24.4,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_006,2026-02-01,0.217,28.1,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_011,2026-01-04,0.216,23.0,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_002,2026-01-04,0.24,28.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_014,2026-05-29,0.712,23.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_019,2026-01-12,0.014,32.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_008,2026-02-20,0.269,17.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,2026-04-23,0.578,23.2,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_022,2026-02-09,0.235,22.2,0.0,ERROR,False,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_011,2026-03-24,0.625,16.7,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_018,2026-04-17,0.435,19.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,2026-01-02,0.26,17.7,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_007,2026-01-25,0.192,20.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_008,2026-03-09,0.803,21.1,0.1,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_005,2026-02-16,0.341,21.7,5.6,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_007,2026-02-25,0.681,20.9,1.5,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_023,2026-04-11,0.687,15.9,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_022,2026-02-01,0.392,17.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_001,2026-03-21,0.614,20.2,3.4,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_005,2026-05-17,0.601,29.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_024,2026-04-24,0.519,16.1,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_022,2026-05-18,0.578,18.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_019,2026-03-16,0.924,20.5,2.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,2026-01-21,0.382,28.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_010,2026-02-04,0.312,19.0,3.6,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_022,2026-02-19,0.836,28.2,1.6,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_008,2026-01-11,0.216,21.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_011,2026-01-12,0.25,22.1,4.1,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_022,2026-05-12,0.605,22.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_012,2026-02-22,0.144,22.8,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_022,2026-03-18,0.812,17.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_016,2026-01-30,0.379,17.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_014,2026-03-11,0.739,21.2,0.0,BAD_SENSOR,False,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,2026-03-25,0.661,18.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_014,2026-01-21,0.453,34.9,0.0,ERROR,False,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,2026-05-01,0.485,27.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,2026-02-01,0.182,32.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_009,2026-04-21,0.767,24.2,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,2026-04-21,0.5,28.7,2.4,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_019,2026-02-16,0.431,24.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,2026-04-28,0.631,21.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_003,2026-03-03,0.305,25.3,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_023,2026-05-11,0.607,31.8,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_003,2026-04-20,0.52,28.1,1.7,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_003,2026-02-02,0.111,16.5,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_007,2026-03-04,0.856,29.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_024,2026-03-25,0.633,30.9,5.6,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_008,2026-01-10,0.231,22.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_001,2026-01-28,0.224,33.7,5.7,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_014,2026-03-12,0.743,16.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,2026-02-10,0.432,20.0,4.7,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_011,2026-02-11,0.142,24.3,0.0,BAD_SENSOR,False,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_025,2026-04-20,0.678,32.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_017,2026-05-16,0.493,19.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_006,2026-04-28,0.701,33.1,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_008,2026-03-17,0.568,22.7,4.2,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_016,2026-04-15,0.846,21.3,0.0,ERROR,False,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_013,2026-01-07,0.171,30.2,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_011,2026-03-07,0.42,16.3,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,2026-04-19,0.64,23.2,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_011,2026-02-25,0.187,33.8,0.0,BAD_SENSOR,False,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,2026-01-23,0.334,15.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,2026-03-25,0.639,18.6,0.2,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_022,2026-05-17,0.508,32.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,2026-04-02,0.492,31.8,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,2026-03-04,0.74,18.8,6.1,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_022,2026-05-11,0.639,22.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_014,2026-03-27,0.859,16.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_012,2026-03-02,0.301,26.7,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_001,2026-03-06,0.337,22.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_020,2026-05-16,0.615,22.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_013,2026-05-21,0.398,27.5,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_025,2026-04-06,0.755,31.5,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_008,2026-02-22,0.717,29.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_020,2026-01-15,0.115,25.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_023,2026-02-15,0.298,22.2,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_020,2026-01-06,0.133,18.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_009,2026-04-06,0.84,31.3,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_002,2026-02-08,0.289,24.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,2026-05-22,0.524,23.2,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_018,2026-05-06,0.52,33.7,0.0,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_022,2026-05-30,0.411,17.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_024,2026-04-09,0.587,29.0,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,2026-04-09,0.714,27.0,9.1,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_021,2026-01-29,0.212,24.8,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,2026-03-30,0.646,18.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_014,2026-05-23,0.488,29.0,0.0,ERROR,False,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,2026-03-02,0.68,34.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_019,2026-03-29,0.576,24.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_025,2026-03-17,0.72,16.7,6.1,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_015,2026-03-24,0.727,28.7,6.1,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_007,2026-04-16,0.595,20.4,0.0,ERROR,False,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_018,2026-04-26,0.716,27.1,5.0,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_011,2026-03-13,0.24,33.5,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,2026-03-09,0.678,31.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_019,2026-02-26,0.86,23.1,4.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_006,2026-04-24,0.694,25.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_009,2026-01-01,0.26,21.3,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_018,2026-04-04,0.687,26.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_008,2026-01-13,0.113,27.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_004,2026-01-27,0.147,21.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,2026-05-17,0.395,24.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_024,2026-04-30,0.439,23.6,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_014,2026-01-15,0.271,21.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_003,2026-04-24,0.446,18.0,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,2026-03-14,0.302,23.3,1.1,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_022,2026-01-03,0.047,23.2,0.5,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_023,2026-04-16,0.65,16.6,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,2026-05-27,0.416,21.5,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_001,2026-01-24,0.27,16.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_007,2026-05-25,0.465,28.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_010,2026-04-17,0.644,22.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_019,2026-04-11,0.89,22.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_024,2026-05-22,0.639,31.2,5.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_007,2026-04-27,0.691,28.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_019,2026-05-01,0.522,30.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_004,2026-03-14,0.543,15.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_013,2026-05-26,0.531,28.9,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_002,2026-04-27,0.538,27.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_021,2026-02-04,0.13,25.2,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_023,2026-01-17,0.17,20.0,4.7,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_009,2026-04-30,0.733,30.1,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,2026-01-01,0.31,28.2,11.7,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,2026-03-04,0.606,15.5,3.2,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_016,2026-02-26,0.222,30.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_013,2026-01-03,0.155,21.0,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_008,2026-02-09,0.353,21.7,3.3,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_005,2026-04-25,0.555,24.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_016,2026-02-01,0.395,16.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_025,2026-05-18,0.604,28.3,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,2026-01-16,0.13,16.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,2026-05-23,0.72,18.8,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_018,2026-02-14,0.825,27.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_004,2026-04-19,0.654,29.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_020,2026-04-14,0.834,28.7,0.2,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_024,2026-03-15,0.573,19.3,8.2,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_003,2026-05-09,0.569,29.3,0.1,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_010,2026-01-11,0.254,25.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_001,2026-04-25,0.69,28.9,0.0,ERROR,False,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_024,2026-05-19,0.457,18.4,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_012,2026-05-15,0.61,24.9,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_015,2026-02-25,0.671,34.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_022,2026-04-09,0.515,30.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_005,2026-03-31,0.477,22.2,5.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_005,2026-05-14,0.446,35.0,5.5,BAD_SENSOR,False,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,2026-01-11,0.085,29.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_013,2026-01-19,0.188,19.3,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,2026-03-29,0.595,24.0,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_025,2026-01-19,0.332,26.1,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_003,2026-01-20,0.337,32.7,3.3,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_020,2026-04-20,0.663,26.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_021,2026-04-23,0.648,34.4,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_012,2026-05-05,0.655,17.8,4.5,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_006,2026-01-08,0.111,23.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_015,2026-04-03,0.871,28.6,0.0,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_020,2026-03-01,0.168,29.4,0.0,BAD_SENSOR,False,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_004,2026-05-29,0.594,31.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_011,2026-03-11,0.416,29.3,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_019,2026-05-06,0.756,15.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_024,2026-03-03,0.645,31.4,7.3,ERROR,False,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,2026-03-15,0.86,18.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_023,2026-03-26,0.762,25.4,0.0,ERROR,False,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_004,2026-03-01,0.705,20.1,4.9,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_014,2026-04-18,0.517,20.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_013,2026-03-21,0.218,29.3,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_022,2026-02-14,0.728,32.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_003,2026-05-04,0.485,17.4,3.4,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_005,2026-03-11,0.361,24.9,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_012,2026-02-14,0.107,19.0,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_010,2026-04-24,0.628,27.2,5.4,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_021,2026-05-15,0.396,21.5,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_020,2026-05-15,0.711,16.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_016,2026-04-27,0.843,33.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_022,2026-02-08,0.292,26.7,3.3,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_016,2026-02-02,0.23,19.7,0.0,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_012,2026-03-14,0.404,16.9,2.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_013,2026-02-13,0.157,30.8,8.3,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_019,2026-03-17,0.736,25.9,0.0,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_024,2026-04-21,0.545,30.8,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,2026-02-18,0.601,35.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,2026-05-03,0.575,32.6,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_021,2026-04-30,0.545,35.3,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,2026-02-19,0.597,22.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_004,2026-04-03,0.577,21.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,2026-03-15,0.737,17.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_004,2026-01-05,0.411,18.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,2026-05-29,0.479,17.8,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_006,2026-04-30,0.508,34.3,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_013,2026-02-25,0.288,25.7,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_019,2026-05-16,0.614,29.8,3.2,ERROR,False,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,2026-03-07,0.741,23.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,2026-01-23,0.231,21.1,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_002,2026-01-11,0.282,17.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_002,2026-01-21,0.22,26.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,2026-05-25,0.351,27.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_005,2026-05-02,0.451,30.0,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_017,2026-04-22,0.751,26.7,4.1,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_018,2026-03-24,0.676,20.2,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_016,2026-04-08,0.535,31.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_001,2026-04-08,0.545,18.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,2026-02-21,0.803,16.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_018,2026-01-30,0.353,25.3,9.8,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_015,2026-03-07,0.66,22.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_018,2026-03-30,0.593,17.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_009,2026-05-10,0.678,25.5,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_013,2026-03-05,0.222,34.4,0.0,BAD_SENSOR,False,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_002,2026-04-12,0.618,15.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_005,2026-04-21,0.592,31.1,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_007,2026-05-09,0.649,27.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_019,2026-03-12,0.689,32.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_001,2026-05-11,0.585,32.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_010,2026-05-31,0.458,33.1,3.6,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_021,2026-05-01,0.692,32.7,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
